name,MOTU_1_LS_afcon_L286,MOTU_1_LS_afcon_L291,MOTU_1_LS_afcon_L292,MOTU_1_LS_afcon_L820,MOTU_2_LS_afmuy_L907,MOTU_3_LS_afrei_L773,MOTU_3_LS_afrei_L777,MOTU_3_LS_afrei_L778,MOTU_3_LS_afrei_L779,MOTU_4_LS_aftri_L179,MOTU_4_LS_aftri_L180,MOTU_4_LS_aftri_L182,MOTU_5_LS_brn_L930,MOTU_5_LS_brn_L931,MOTU_5_LS_brn_L932,MOTU_6_LS_con_L210,MOTU_6_LS_con_L211,MOTU_7_LS_elo_L1041,MOTU_7_LS_elo_L1046,MOTU_7_LS_elo_L1047,MOTU_7_LS_elo_L287,MOTU_7_LS_elo_L300,MOTU_7_LS_elo_L305,MOTU_7_LS_elo_L307,MOTU_7_LS_elo_L308,MOTU_7_LS_elo_L309,MOTU_8_LS_gar_L293,MOTU_8_LS_gar_L294,MOTU_8_LS_gar_L295,MOTU_8_LS_gar_L296,MOTU_8_LS_gar_L298,MOTU_9_LS_macR_B061,MOTU_9_LS_macR_B086,MOTU_9_LS_macR_B087,MOTU_9_LS_macR_B088,MOTU_9_LS_macR_B089,MOTU_10_LS_mac_B082,MOTU_10_LS_mac_L083,MOTU_10_LS_mac_L085,MOTU_10_LS_mac_L178,MOTU_10_LS_mac_L212,MOTU_10_LS_mac_L225,MOTU_10_LS_mac_L290,MOTU_10_LS_mac_L890,MOTU_10_LS_mac_L891,MOTU_11_LS_muy_L913,MOTU_11_LS_muy_L914,MOTU_11_LS_muy_L915,MOTU_12_LS_obt_B074,MOTU_12_LS_obt_B075,MOTU_12_LS_obt_B077,MOTU_12_LS_obt_B100,MOTU_12_LS_obt_B101,MOTU_12_LS_obt_B102,MOTU_12_LS_obt_B103,MOTU_12_LS_obt_L004,MOTU_12_LS_obt_L007,MOTU_12_LS_obt_L008,MOTU_12_LS_obt_L009,MOTU_12_LS_obt_L013,MOTU_12_LS_obt_L016,MOTU_12_LS_obt_L282,MOTU_12_LS_obt_L283,MOTU_12_LS_obt_L547,MOTU_12_LS_obt_L548,MOTU_13_LS_piv2_B140,MOTU_13_LS_piv2_B141,MOTU_13_LS_piv2_B142,MOTU_13_LS_piv2_B144,MOTU_14_LS_piv_B060,MOTU_14_LS_piv_B076,MOTU_14_LS_piv_B078,MOTU_14_LS_piv_B093,MOTU_14_LS_piv_B094,MOTU_14_LS_piv_B095,MOTU_14_LS_piv_B096,MOTU_14_LS_piv_B097,MOTU_14_LS_piv_B098,MOTU_14_LS_piv_B099,MOTU_14_LS_piv_L002,MOTU_14_LS_piv_L003,MOTU_14_LS_piv_L005,MOTU_14_LS_piv_L006,MOTU_14_LS_piv_L010,MOTU_14_LS_piv_L011,MOTU_14_LS_piv_L014,MOTU_14_LS_piv_L284,MOTU_14_LS_piv_L371,MOTU_15_LS_rei_B072,MOTU_15_LS_rei_B073,MOTU_15_LS_rei_L338,MOTU_15_LS_rei_L339,MOTU_15_LS_rei_L341,MOTU_15_LS_rei_L342,MOTU_15_LS_rei_L343,MOTU_15_LS_rei_L353,MOTU_15_LS_rei_L355,MOTU_16_LS_sil_L084,MOTU_17_LS_sp08_B031,MOTU_17_LS_sp08_B070,MOTU_17_LS_sp08_B071,MOTU_17_LS_sp08_B090,MOTU_17_LS_sp08_L253,MOTU_17_LS_sp08_L266,MOTU_17_LS_sp08_L267,MOTU_17_LS_sp08_L268,MOTU_17_LS_sp08_L269,MOTU_17_LS_sp08_L314,MOTU_17_LS_sp08_L315,MOTU_17_LS_sp08_L316,MOTU_17_LS_sp08_L320,MOTU_18_LS_tri_L519,MOTU_18_LS_tri_L618,MOTU_18_LS_tri_L621,MOTU_18_LS_tri_L690,MOTU_18_LS_tri_L955
MOTU_15_LS_rei_L338,6.14484,6.14484,6.14484,6.14484,9.38004,0.67115,0.67115,0.67115,0.67115,11.52548,11.52548,11.52548,9.22274,9.22274,9.22274,6.89674,6.89674,7.28759,7.28759,7.28759,7.47916,7.28759,7.28759,7.28759,7.28759,7.28759,9.02472,9.02472,9.02472,9.02472,9.02472,9.91244,9.91244,9.91244,9.91244,9.91244,10.16402,10.16402,10.16402,10.16402,10.16402,10.16402,10.16402,10.16402,10.16402,11.74654,11.74654,11.74654,7.67147,7.67147,7.67147,7.85279,8.03459,8.03459,7.84154,7.67147,7.67147,7.86452,7.67147,7.67147,7.67147,7.67147,7.67147,7.67147,7.67147,9.20881,9.40722,9.40722,9.40722,8.63101,8.63101,8.63101,8.63101,8.63101,8.63101,8.81433,8.81433,8.81433,8.81433,8.63101,8.63101,8.63101,8.63101,8.63101,8.63101,8.63101,8.63101,8.63101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.65205,6.53821,6.53821,6.53821,6.53821,6.53821,6.53821,6.53821,6.53821,6.53821,6.53821,6.53821,6.53821,6.53821,9.34296,9.34296,9.34296,9.34296,9.34296
MOTU_15_LS_rei_L339,6.14484,6.14484,6.14484,6.14484,9.38004,0.67115,0.67115,0.67115,0.67115,11.52548,11.52548,11.52548,9.22274,9.22274,9.22274,6.89674,6.89674,7.28759,7.28759,7.28759,7.47916,7.28759,7.28759,7.28759,7.28759,7.28759,9.02472,9.02472,9.02472,9.02472,9.02472,9.91244,9.91244,9.91244,9.91244,9.91244,10.16402,10.16402,10.16402,10.16402,10.16402,10.16402,10.16402,10.16402,10.16402,11.74654,11.74654,11.74654,7.67147,7.67147,7.67147,7.85279,8.03459,8.03459,7.84154,7.67147,7.67147,7.86452,7.67147,7.67147,7.67147,7.67147,7.67147,7.67147,7.67147,9.20881,9.40722,9.40722,9.40722,8.63101,8.63101,8.63101,8.63101,8.63101,8.63101,8.81433,8.81433,8.81433,8.81433,8.63101,8.63101,8.63101,8.63101,8.63101,8.63101,8.63101,8.63101,8.63101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.65205,6.53821,6.53821,6.53821,6.53821,6.53821,6.53821,6.53821,6.53821,6.53821,6.53821,6.53821,6.53821,6.53821,9.34296,9.34296,9.34296,9.34296,9.34296
MOTU_15_LS_rei_L341,6.14484,6.14484,6.14484,6.14484,9.38004,0.67115,0.67115,0.67115,0.67115,11.52548,11.52548,11.52548,9.22274,9.22274,9.22274,6.89674,6.89674,7.28759,7.28759,7.28759,7.47916,7.28759,7.28759,7.28759,7.28759,7.28759,9.02472,9.02472,9.02472,9.02472,9.02472,9.91244,9.91244,9.91244,9.91244,9.91244,10.16402,10.16402,10.16402,10.16402,10.16402,10.16402,10.16402,10.16402,10.16402,11.74654,11.74654,11.74654,7.67147,7.67147,7.67147,7.85279,8.03459,8.03459,7.84154,7.67147,7.67147,7.86452,7.67147,7.67147,7.67147,7.67147,7.67147,7.67147,7.67147,9.20881,9.40722,9.40722,9.40722,8.63101,8.63101,8.63101,8.63101,8.63101,8.63101,8.81433,8.81433,8.81433,8.81433,8.63101,8.63101,8.63101,8.63101,8.63101,8.63101,8.63101,8.63101,8.63101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.65205,6.53821,6.53821,6.53821,6.53821,6.53821,6.53821,6.53821,6.53821,6.53821,6.53821,6.53821,6.53821,6.53821,9.34296,9.34296,9.34296,9.34296,9.34296
MOTU_15_LS_rei_L342,6.14484,6.14484,6.14484,6.14484,9.38004,0.67115,0.67115,0.67115,0.67115,11.52548,11.52548,11.52548,9.22274,9.22274,9.22274,6.89674,6.89674,7.28759,7.28759,7.28759,7.47916,7.28759,7.28759,7.28759,7.28759,7.28759,9.02472,9.02472,9.02472,9.02472,9.02472,9.91244,9.91244,9.91244,9.91244,9.91244,10.16402,10.16402,10.16402,10.16402,10.16402,10.16402,10.16402,10.16402,10.16402,11.74654,11.74654,11.74654,7.67147,7.67147,7.67147,7.85279,8.03459,8.03459,7.84154,7.67147,7.67147,7.86452,7.67147,7.67147,7.67147,7.67147,7.67147,7.67147,7.67147,9.20881,9.40722,9.40722,9.40722,8.63101,8.63101,8.63101,8.63101,8.63101,8.63101,8.81433,8.81433,8.81433,8.81433,8.63101,8.63101,8.63101,8.63101,8.63101,8.63101,8.63101,8.63101,8.63101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.65205,6.53821,6.53821,6.53821,6.53821,6.53821,6.53821,6.53821,6.53821,6.53821,6.53821,6.53821,6.53821,6.53821,9.34296,9.34296,9.34296,9.34296,9.34296
MOTU_15_LS_rei_L343,6.14484,6.14484,6.14484,6.14484,9.38004,0.67115,0.67115,0.67115,0.67115,11.52548,11.52548,11.52548,9.22274,9.22274,9.22274,6.89674,6.89674,7.28759,7.28759,7.28759,7.47916,7.28759,7.28759,7.28759,7.28759,7.28759,9.02472,9.02472,9.02472,9.02472,9.02472,9.91244,9.91244,9.91244,9.91244,9.91244,10.16402,10.16402,10.16402,10.16402,10.16402,10.16402,10.16402,10.16402,10.16402,11.74654,11.74654,11.74654,7.67147,7.67147,7.67147,7.85279,8.03459,8.03459,7.84154,7.67147,7.67147,7.86452,7.67147,7.67147,7.67147,7.67147,7.67147,7.67147,7.67147,9.20881,9.40722,9.40722,9.40722,8.63101,8.63101,8.63101,8.63101,8.63101,8.63101,8.81433,8.81433,8.81433,8.81433,8.63101,8.63101,8.63101,8.63101,8.63101,8.63101,8.63101,8.63101,8.63101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.65205,6.53821,6.53821,6.53821,6.53821,6.53821,6.53821,6.53821,6.53821,6.53821,6.53821,6.53821,6.53821,6.53821,9.34296,9.34296,9.34296,9.34296,9.34296
MOTU_15_LS_rei_L353,6.14484,6.14484,6.14484,6.14484,9.38004,0.67115,0.67115,0.67115,0.67115,11.52548,11.52548,11.52548,9.22274,9.22274,9.22274,6.89674,6.89674,7.28759,7.28759,7.28759,7.47916,7.28759,7.28759,7.28759,7.28759,7.28759,9.02472,9.02472,9.02472,9.02472,9.02472,9.91244,9.91244,9.91244,9.91244,9.91244,10.16402,10.16402,10.16402,10.16402,10.16402,10.16402,10.16402,10.16402,10.16402,11.74654,11.74654,11.74654,7.67147,7.67147,7.67147,7.85279,8.03459,8.03459,7.84154,7.67147,7.67147,7.86452,7.67147,7.67147,7.67147,7.67147,7.67147,7.67147,7.67147,9.20881,9.40722,9.40722,9.40722,8.63101,8.63101,8.63101,8.63101,8.63101,8.63101,8.81433,8.81433,8.81433,8.81433,8.63101,8.63101,8.63101,8.63101,8.63101,8.63101,8.63101,8.63101,8.63101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.65205,6.53821,6.53821,6.53821,6.53821,6.53821,6.53821,6.53821,6.53821,6.53821,6.53821,6.53821,6.53821,6.53821,9.34296,9.34296,9.34296,9.34296,9.34296
MOTU_15_LS_rei_L355,6.14484,6.14484,6.14484,6.14484,9.38004,0.67115,0.67115,0.67115,0.67115,11.52548,11.52548,11.52548,9.22274,9.22274,9.22274,6.89674,6.89674,7.28759,7.28759,7.28759,7.47916,7.28759,7.28759,7.28759,7.28759,7.28759,9.02472,9.02472,9.02472,9.02472,9.02472,9.91244,9.91244,9.91244,9.91244,9.91244,10.16402,10.16402,10.16402,10.16402,10.16402,10.16402,10.16402,10.16402,10.16402,11.74654,11.74654,11.74654,7.67147,7.67147,7.67147,7.85279,8.03459,8.03459,7.84154,7.67147,7.67147,7.86452,7.67147,7.67147,7.67147,7.67147,7.67147,7.67147,7.67147,9.20881,9.40722,9.40722,9.40722,8.63101,8.63101,8.63101,8.63101,8.63101,8.63101,8.81433,8.81433,8.81433,8.81433,8.63101,8.63101,8.63101,8.63101,8.63101,8.63101,8.63101,8.63101,8.63101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.65205,6.53821,6.53821,6.53821,6.53821,6.53821,6.53821,6.53821,6.53821,6.53821,6.53821,6.53821,6.53821,6.53821,9.34296,9.34296,9.34296,9.34296,9.34296
MOTU_16_LS_sil_L084,9.02472,9.02472,9.02472,9.02472,13.67851,9.25205,9.25205,9.25205,9.25205,14.87323,14.87323,14.87323,9.85326,9.85326,9.85326,9.22274,9.22274,5.79784,5.79784,5.79784,5.9844,5.79784,5.79784,5.79784,5.79784,5.79784,10.25812,10.25812,10.25812,10.25812,10.25812,12.11244,12.11244,12.11244,12.11244,12.11244,12.59614,12.59614,12.59614,12.59614,12.59614,12.59614,12.59614,12.59614,12.59614,13.85212,13.85212,13.85212,6.35964,6.35964,6.35964,6.53821,6.71724,6.71724,6.52856,6.35964,6.35964,6.54832,6.35964,6.35964,6.35964,6.35964,6.35964,6.35964,6.35964,3.07978,2.90372,2.90372,2.90372,2.90764,2.90764,2.90764,2.90764,2.90764,2.90764,3.07978,3.07978,3.07978,3.07978,2.90764,2.90764,2.90764,2.90764,2.90764,2.90764,2.90764,2.90764,2.90764,9.65205,9.65205,9.65205,9.65205,9.65205,9.65205,9.65205,9.65205,9.65205,0.0,5.807,5.807,5.807,5.807,5.807,5.807,5.807,5.807,5.807,5.807,5.807,5.807,5.807,13.40461,13.40461,13.40461,13.40461,13.40461
MOTU_17_LS_sp08_B031,6.72724,6.72724,6.72724,6.72724,12.23214,6.53821,6.53821,6.53821,6.53821,12.56071,12.56071,12.56071,7.90254,7.90254,7.90254,5.6036,5.6036,2.73593,2.73593,2.73593,2.91199,2.73593,2.73593,2.73593,2.73593,2.73593,8.09748,8.09748,8.09748,8.09748,8.09748,11.937,11.937,11.937,11.937,11.937,12.42313,12.42313,12.42313,12.42313,12.42313,12.42313,12.42313,12.42313,12.42313,14.06764,14.06764,14.06764,3.08867,3.08867,3.08867,3.26099,3.43376,3.43376,3.43376,3.08867,3.08867,3.26597,3.08867,3.08867,3.08867,3.08867,3.08867,3.08867,3.08867,5.42678,5.24228,5.24228,5.24228,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,4.69282,4.69282,4.69282,4.69282,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,6.53821,6.53821,6.53821,6.53821,6.53821,6.53821,6.53821,6.53821,6.53821,5.807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.96983,11.96983,11.96983,11.96983,11.96983
MOTU_17_LS_sp08_B070,6.72724,6.72724,6.72724,6.72724,12.23214,6.53821,6.53821,6.53821,6.53821,12.56071,12.56071,12.56071,7.90254,7.90254,7.90254,5.6036,5.6036,2.73593,2.73593,2.73593,2.91199,2.73593,2.73593,2.73593,2.73593,2.73593,8.09748,8.09748,8.09748,8.09748,8.09748,11.937,11.937,11.937,11.937,11.937,12.42313,12.42313,12.42313,12.42313,12.42313,12.42313,12.42313,12.42313,12.42313,14.06764,14.06764,14.06764,3.08867,3.08867,3.08867,3.26099,3.43376,3.43376,3.43376,3.08867,3.08867,3.26597,3.08867,3.08867,3.08867,3.08867,3.08867,3.08867,3.08867,5.42678,5.24228,5.24228,5.24228,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,4.69282,4.69282,4.69282,4.69282,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,6.53821,6.53821,6.53821,6.53821,6.53821,6.53821,6.53821,6.53821,6.53821,5.807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.96983,11.96983,11.96983,11.96983,11.96983
MOTU_17_LS_sp08_B071,6.72724,6.72724,6.72724,6.72724,12.23214,6.53821,6.53821,6.53821,6.53821,12.56071,12.56071,12.56071,7.90254,7.90254,7.90254,5.6036,5.6036,2.73593,2.73593,2.73593,2.91199,2.73593,2.73593,2.73593,2.73593,2.73593,8.09748,8.09748,8.09748,8.09748,8.09748,11.937,11.937,11.937,11.937,11.937,12.42313,12.42313,12.42313,12.42313,12.42313,12.42313,12.42313,12.42313,12.42313,14.06764,14.06764,14.06764,3.08867,3.08867,3.08867,3.26099,3.43376,3.43376,3.43376,3.08867,3.08867,3.26597,3.08867,3.08867,3.08867,3.08867,3.08867,3.08867,3.08867,5.42678,5.24228,5.24228,5.24228,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,4.69282,4.69282,4.69282,4.69282,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,6.53821,6.53821,6.53821,6.53821,6.53821,6.53821,6.53821,6.53821,6.53821,5.807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.96983,11.96983,11.96983,11.96983,11.96983
MOTU_17_LS_sp08_B090,6.72724,6.72724,6.72724,6.72724,12.23214,6.53821,6.53821,6.53821,6.53821,12.56071,12.56071,12.56071,7.90254,7.90254,7.90254,5.6036,5.6036,2.73593,2.73593,2.73593,2.91199,2.73593,2.73593,2.73593,2.73593,2.73593,8.09748,8.09748,8.09748,8.09748,8.09748,11.937,11.937,11.937,11.937,11.937,12.42313,12.42313,12.42313,12.42313,12.42313,12.42313,12.42313,12.42313,12.42313,14.06764,14.06764,14.06764,3.08867,3.08867,3.08867,3.26099,3.43376,3.43376,3.43376,3.08867,3.08867,3.26597,3.08867,3.08867,3.08867,3.08867,3.08867,3.08867,3.08867,5.42678,5.24228,5.24228,5.24228,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,4.69282,4.69282,4.69282,4.69282,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,6.53821,6.53821,6.53821,6.53821,6.53821,6.53821,6.53821,6.53821,6.53821,5.807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.96983,11.96983,11.96983,11.96983,11.96983
MOTU_17_LS_sp08_L253,6.72724,6.72724,6.72724,6.72724,12.23214,6.53821,6.53821,6.53821,6.53821,12.56071,12.56071,12.56071,7.90254,7.90254,7.90254,5.6036,5.6036,2.73593,2.73593,2.73593,2.91199,2.73593,2.73593,2.73593,2.73593,2.73593,8.09748,8.09748,8.09748,8.09748,8.09748,11.937,11.937,11.937,11.937,11.937,12.42313,12.42313,12.42313,12.42313,12.42313,12.42313,12.42313,12.42313,12.42313,14.06764,14.06764,14.06764,3.08867,3.08867,3.08867,3.26099,3.43376,3.43376,3.43376,3.08867,3.08867,3.26597,3.08867,3.08867,3.08867,3.08867,3.08867,3.08867,3.08867,5.42678,5.24228,5.24228,5.24228,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,4.69282,4.69282,4.69282,4.69282,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,6.53821,6.53821,6.53821,6.53821,6.53821,6.53821,6.53821,6.53821,6.53821,5.807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.96983,11.96983,11.96983,11.96983,11.96983
MOTU_17_LS_sp08_L266,6.72724,6.72724,6.72724,6.72724,12.23214,6.53821,6.53821,6.53821,6.53821,12.56071,12.56071,12.56071,7.90254,7.90254,7.90254,5.6036,5.6036,2.73593,2.73593,2.73593,2.91199,2.73593,2.73593,2.73593,2.73593,2.73593,8.09748,8.09748,8.09748,8.09748,8.09748,11.937,11.937,11.937,11.937,11.937,12.42313,12.42313,12.42313,12.42313,12.42313,12.42313,12.42313,12.42313,12.42313,14.06764,14.06764,14.06764,3.08867,3.08867,3.08867,3.26099,3.43376,3.43376,3.43376,3.08867,3.08867,3.26597,3.08867,3.08867,3.08867,3.08867,3.08867,3.08867,3.08867,5.42678,5.24228,5.24228,5.24228,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,4.69282,4.69282,4.69282,4.69282,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,6.53821,6.53821,6.53821,6.53821,6.53821,6.53821,6.53821,6.53821,6.53821,5.807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.96983,11.96983,11.96983,11.96983,11.96983
MOTU_17_LS_sp08_L267,6.72724,6.72724,6.72724,6.72724,12.23214,6.53821,6.53821,6.53821,6.53821,12.56071,12.56071,12.56071,7.90254,7.90254,7.90254,5.6036,5.6036,2.73593,2.73593,2.73593,2.91199,2.73593,2.73593,2.73593,2.73593,2.73593,8.09748,8.09748,8.09748,8.09748,8.09748,11.937,11.937,11.937,11.937,11.937,12.42313,12.42313,12.42313,12.42313,12.42313,12.42313,12.42313,12.42313,12.42313,14.06764,14.06764,14.06764,3.08867,3.08867,3.08867,3.26099,3.43376,3.43376,3.43376,3.08867,3.08867,3.26597,3.08867,3.08867,3.08867,3.08867,3.08867,3.08867,3.08867,5.42678,5.24228,5.24228,5.24228,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,4.69282,4.69282,4.69282,4.69282,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,6.53821,6.53821,6.53821,6.53821,6.53821,6.53821,6.53821,6.53821,6.53821,5.807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.96983,11.96983,11.96983,11.96983,11.96983
MOTU_17_LS_sp08_L268,6.72724,6.72724,6.72724,6.72724,12.23214,6.53821,6.53821,6.53821,6.53821,12.56071,12.56071,12.56071,7.90254,7.90254,7.90254,5.6036,5.6036,2.73593,2.73593,2.73593,2.91199,2.73593,2.73593,2.73593,2.73593,2.73593,8.09748,8.09748,8.09748,8.09748,8.09748,11.937,11.937,11.937,11.937,11.937,12.42313,12.42313,12.42313,12.42313,12.42313,12.42313,12.42313,12.42313,12.42313,14.06764,14.06764,14.06764,3.08867,3.08867,3.08867,3.26099,3.43376,3.43376,3.43376,3.08867,3.08867,3.26597,3.08867,3.08867,3.08867,3.08867,3.08867,3.08867,3.08867,5.42678,5.24228,5.24228,5.24228,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,4.69282,4.69282,4.69282,4.69282,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,6.53821,6.53821,6.53821,6.53821,6.53821,6.53821,6.53821,6.53821,6.53821,5.807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.96983,11.96983,11.96983,11.96983,11.96983
MOTU_17_LS_sp08_L269,6.72724,6.72724,6.72724,6.72724,12.23214,6.53821,6.53821,6.53821,6.53821,12.56071,12.56071,12.56071,7.90254,7.90254,7.90254,5.6036,5.6036,2.73593,2.73593,2.73593,2.91199,2.73593,2.73593,2.73593,2.73593,2.73593,8.09748,8.09748,8.09748,8.09748,8.09748,11.937,11.937,11.937,11.937,11.937,12.42313,12.42313,12.42313,12.42313,12.42313,12.42313,12.42313,12.42313,12.42313,14.06764,14.06764,14.06764,3.08867,3.08867,3.08867,3.26099,3.43376,3.43376,3.43376,3.08867,3.08867,3.26597,3.08867,3.08867,3.08867,3.08867,3.08867,3.08867,3.08867,5.42678,5.24228,5.24228,5.24228,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,4.69282,4.69282,4.69282,4.69282,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,6.53821,6.53821,6.53821,6.53821,6.53821,6.53821,6.53821,6.53821,6.53821,5.807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.96983,11.96983,11.96983,11.96983,11.96983
MOTU_17_LS_sp08_L314,6.72724,6.72724,6.72724,6.72724,12.23214,6.53821,6.53821,6.53821,6.53821,12.56071,12.56071,12.56071,7.90254,7.90254,7.90254,5.6036,5.6036,2.73593,2.73593,2.73593,2.91199,2.73593,2.73593,2.73593,2.73593,2.73593,8.09748,8.09748,8.09748,8.09748,8.09748,11.937,11.937,11.937,11.937,11.937,12.42313,12.42313,12.42313,12.42313,12.42313,12.42313,12.42313,12.42313,12.42313,14.06764,14.06764,14.06764,3.08867,3.08867,3.08867,3.26099,3.43376,3.43376,3.43376,3.08867,3.08867,3.26597,3.08867,3.08867,3.08867,3.08867,3.08867,3.08867,3.08867,5.42678,5.24228,5.24228,5.24228,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,4.69282,4.69282,4.69282,4.69282,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,6.53821,6.53821,6.53821,6.53821,6.53821,6.53821,6.53821,6.53821,6.53821,5.807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.96983,11.96983,11.96983,11.96983,11.96983
MOTU_17_LS_sp08_L315,6.72724,6.72724,6.72724,6.72724,12.23214,6.53821,6.53821,6.53821,6.53821,12.56071,12.56071,12.56071,7.90254,7.90254,7.90254,5.6036,5.6036,2.73593,2.73593,2.73593,2.91199,2.73593,2.73593,2.73593,2.73593,2.73593,8.09748,8.09748,8.09748,8.09748,8.09748,11.937,11.937,11.937,11.937,11.937,12.42313,12.42313,12.42313,12.42313,12.42313,12.42313,12.42313,12.42313,12.42313,14.06764,14.06764,14.06764,3.08867,3.08867,3.08867,3.26099,3.43376,3.43376,3.43376,3.08867,3.08867,3.26597,3.08867,3.08867,3.08867,3.08867,3.08867,3.08867,3.08867,5.42678,5.24228,5.24228,5.24228,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,4.69282,4.69282,4.69282,4.69282,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,6.53821,6.53821,6.53821,6.53821,6.53821,6.53821,6.53821,6.53821,6.53821,5.807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.96983,11.96983,11.96983,11.96983,11.96983
MOTU_17_LS_sp08_L316,6.72724,6.72724,6.72724,6.72724,12.23214,6.53821,6.53821,6.53821,6.53821,12.56071,12.56071,12.56071,7.90254,7.90254,7.90254,5.6036,5.6036,2.73593,2.73593,2.73593,2.91199,2.73593,2.73593,2.73593,2.73593,2.73593,8.09748,8.09748,8.09748,8.09748,8.09748,11.937,11.937,11.937,11.937,11.937,12.42313,12.42313,12.42313,12.42313,12.42313,12.42313,12.42313,12.42313,12.42313,14.06764,14.06764,14.06764,3.08867,3.08867,3.08867,3.26099,3.43376,3.43376,3.43376,3.08867,3.08867,3.26597,3.08867,3.08867,3.08867,3.08867,3.08867,3.08867,3.08867,5.42678,5.24228,5.24228,5.24228,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,4.69282,4.69282,4.69282,4.69282,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,6.53821,6.53821,6.53821,6.53821,6.53821,6.53821,6.53821,6.53821,6.53821,5.807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.96983,11.96983,11.96983,11.96983,11.96983
